140189,MATTOON,1000 HEALTH CENTER DRIVE P O BOX 372,IL,61938,-88.27400089999999,39.4881278
140191,HARVEY,ONE INGALLS DRIVE,IL,60426,-87.6595979,41.607243
140200,ELMHURST,155 EAST BRUSH HILL ROAD,IL,60126,-87.9357411,41.864222
140202,LIBERTYVILLE,801 S MILWAUKEE AVE,IL,60048,-87.9575656,42.2744766
140208,OAK LAWN,4440 W 95TH STREET,IL,60453,-87.73282909999999,41.7219887
140209,PEORIA,221 N E GLEN OAK AVE,IL,61636,-89.59529359999999,40.70078120000001
140211,GENEVA,300 RANDALL RD,IL,60134,-88.3416749,41.9882435
140223,PARK RIDGE,1775 DEMPSTER ST,IL,60068,-87.847611,42.0384783
140228,ROCKFORD,1401 EAST STATE STREET,IL,61104,-89.07360659999999,42.2662132
140231,NAPERVILLE,801 SOUTH WASHINGTON,IL,60540,-89.3995571,40.6992942
140233,ROCKFORD,5666 EAST STATE STREET,IL,61108,-89.0074714,42.2697837
140239,ROCKFORD,2400 NORTH ROCKTON AVENUE,IL,61103,-89.09897199999999,42.2984409
140252,ARLINGTON HEIGH,800 W CENTRAL ROAD,IL,60005,-87.99357719999999,42.0673573
140258,ELK GROVE VILLA,800 W BIESTERFIELD RD,IL,60007,-88.01663789999999,42.0046842
140280,ROCK ISLAND,2701 17TH ST,IL,61201,-90.5706604,41.48262769999999
140281,CHICAGO,251 E HURON ST,IL,60611,-87.6209858,41.8946256
140288,DOWNERS GROVE,3815 HIGHLAND AVENUE,IL,60515,-88.0090369,41.817932
140291,BARRINGTON,450 WEST HIGHWAY 22,IL,60010,-88.12344399999999,42.1905366
150002,GARY,600 GRANT ST,IN,46402,-87.3578331,41.5994949
150009,JEFFERSONVILLE,1220 MISSOURI AVE,IN,47130,-85.74934209999999,38.2820658
150012,MISHAWAKA,5215 HOLY CROSS PKWY,IN,46545,-86.17412589999999,41.7065071
150015,MICHIGAN CITY,301 W HOMER ST,IN,46360,-86.9010788,41.70648730000001
150017,FORT WAYNE,7950 W JEFFERSON BLVD,IN,46804,-85.2498969,41.0390868
150018,ELKHART,600 E BLVD,IN,46514,-84.8785023,41.6952153
150021,FORT WAYNE,11109 PARKVIEW PLAZA DRIVE,IN,46805,-85.10164739999999,41.1884563
150023,TERRE HAUTE,1606 N SEVENTH ST,IN,47804,-87.4086413,39.4856604
150026,GOSHEN,200 HIGH PARK AVE,IN,46526,-105.4180756,38.5875952
150034,HOBART,1500 S LAKE PARK AVE,IN,46342,-87.2613291,41.5125365
150035,VALPARAISO,814 LAPORTE AVE,IN,46383,-87.0510868,41.4670983
150042,VINCENNES,520 S 7TH ST,IN,47591,-87.4069616,39.4608111
150044,NEW ALBANY,1850 STATE ST,IN,47150,-85.90417149999999,39.1976296
150046,TERRE HAUTE,3901 S SEVENTH ST,IN,47802,-87.40897869999999,39.41951160000001
150048,RICHMOND,1100 REID PKWY,IN,47374,-84.8841271,39.8640506
150051,BLOOMINGTON,601 W SECOND ST,IN,47403,-87.2685508,40.1130722
150056,INDIANAPOLIS,1701 N SENATE BLVD,IN,46206,-86.1624343,39.789367
150058,SOUTH BEND,615 N MICHIGAN ST,IN,46601,-87.5133396,41.6207554
150059,NOBLESVILLE,395 WESTFIELD RD,IN,46060,-86.023438,40.0460248
150082,EVANSVILLE,600 MARY ST,IN,47747,-87.57125649999999,37.9830836
150084,INDIANAPOLIS,2001 W 86TH ST,IN,46260,-86.19593189999999,39.9088713
150088,ANDERSON,2015 JACKSON ST,IN,46016,-87.37062499999999,39.1864358
150089,MUNCIE,2401 UNIVERSITY AVE,IN,47303,-85.4146284,40.1968976
150090,DYER,24 JOLIET ST,IN,46311,-87.52442330000001,41.4926573
150100,EVANSVILLE,3700 WASHINGTON AVE,IN,47750,-87.5040721,37.9643196
150109,LAFAYETTE,1701 S CREASY LN,IN,47905,-86.8344985,40.3940377
150112,COLUMBUS,2400 E 17TH ST,IN,47201,-86.12012419999999,39.7896018
150115,JASPER,800 W 9TH ST,IN,47546,-85.6675365,40.5527905
150125,MUNSTER,901 MACARTHUR BLVD,IN,46321,-87.5062531,41.5506256
150126,CROWN POINT,1201 S MAIN ST,IN,46307,-85.9644299,41.67663
150128,INDIANAPOLIS,1402 E COUNTY LINE RD S,IN,46227,-85.3580135,39.787209
150153,INDIANAPOLIS,10580 N MERIDIAN ST,IN,46290,-86.1592051,39.93933699999999
150154,INDIANAPOLIS,8075 N SHADELAND AVE,IN,46250,-86.04477349999999,39.9018569
150162,INDIANAPOLIS,8111 S EMERSON AVE,IN,46237,-86.07858449999999,39.6492557
150164,BLOOMINGTON,4011 S MONROE MEDICAL PARK BLVD,IN,47403,-86.5717461,39.12068
150173,LAFAYETTE,5165 MCCARTY LN,IN,47905,-86.80671269999999,40.4005669
150175,NEWBURGH,4007 GATEWAY BLVD,IN,47630,-87.44457,37.974807
160016,FORT DODGE,802 KENYON RD,IA,50501,-94.18926359999999,42.4938813
160033,DAVENPORT,1227 EAST RUSHOLME STREET,IA,52803,-90.55652219999999,41.5416972
160045,CEDAR RAPIDS,1026 A AVE NE,IA,52402,-91.6604849,41.9852983
160047,COUNCIL BLUFFS,933 EAST PIERCE STREET,IA,51503,-95.8347527,41.26854640000001
160057,WEST BURLINGTON,1221 SOUTH GEAR AVENUE,IA,52655,-91.1702814,40.80922
160058,IOWA CITY,200 HAWKINS DRIVE,IA,52242,-91.5479919,41.6594594
160064,MASON CITY,1000 FOURTH STREET SW,IA,50401,-93.21717799999999,43.150633
160069,DUBUQUE,250 MERCY DRIVE,IA,52001,-90.67460799999999,42.4925024
160079,CEDAR RAPIDS,701 10TH STREET SE,IA,52403,-91.6559663,41.9784474
160080,CLINTON,1410 NORTH 4TH STREET,IA,52732,-90.1892084,41.8614111
160082,DES MOINES,1200 PLEASANT STREET,IA,50309,-93.6335758,41.5892197
160083,DES MOINES,1111 6TH AVE,IA,50314,-92.7206406,41.7455633
160110,WATERLOO,1825 LOGAN AVENUE,IA,50703,-92.3395639,42.5266507
160153,SIOUX CITY,801 5TH ST BOX #316B,IA,51101,-93.097702,41.8780025
170012,SALINA,400 SOUTH SANTA FE AVENUE,KS,67401,-97.61013419999999,38.833418
170013,HAYS,2220 CANTERBURY DRIVE,KS,67601,-99.299245,38.878486
170016,TOPEKA,1700 SW 7TH STREET,KS,66606,-95.69591,39.0565558
170020,HUTCHINSON,1701 E 23RD AVENUE,KS,67502,-97.891826,38.0773088
170040,KANSAS CITY,3901 RAINBOW BLVD,KS,66160,-94.6109496,39.0587398
170049,OLATHE,20375 W 151ST ST #303,KS,66061,-94.8233609,38.8526096
170086,TOPEKA,1500 SW 10TH ST,KS,66604,-95.6956239,39.0511245
170104,SHAWNEE MISSION,9100 W 74TH STREET,KS,66204,-94.6907406,38.995666
170122,WICHITA,929 N ST FRANCIS ST,KS,67214,-97.33163429999999,37.6751784
170123,WICHITA,550 N HILLSIDE ST,KS,67214,-97.29778309999999,37.69527350000001
170142,MANHATTAN,1823 COLLEGE AVE,KS,66502,-96.5993103,39.2013044
170182,OVERLAND PARK,5721 WEST 119TH STREET,KS,66209,-94.6521061,38.9102643
170186,WICHITA,3601 NORTH WEBB ROAD,KS,67226,-97.2275021,37.75008649999999
170192,WICHITA,2610 N WOODLAWN,KS,67220,-97.26228719999999,37.7313935
170195,OVERLAND PARK,10720 NALL AVENUE,KS,66211,-94.6510009,38.93265
170197,ANDOVER,1124 WEST 21ST STREET,KS,67002,-97.1475055,37.7244575
180009,ASHLAND,2201 LEXINGTON AVENUE,KY,41101,-84.7377247,37.6660414
180010,LEXINGTON,ONE SAINT JOSEPH DRIVE,KY,40504,-84.52365119999999,38.032462
180012,ELIZABETHTOWN,913 NORTH DIXIE AVENUE,KY,42701,-85.9471777,37.8495363
180013,BOWLING GREEN,250 PARK STREET,KY,42101,-85.161998,38.6828727
180027,MURRAY,803 POPLAR STREET,KY,42071,-88.34964360000001,36.8605252
180035,COVINGTON,401 EAST 20TH STREET,KY,41014,-87.1056802,37.75678449999999
180038,OWENSBORO,811 EAST PARRISH AVENUE,KY,42303,-87.1019986,37.7657416
180040,LOUISVILLE,200 ABRAHAM FLEXNER WAY,KY,40202,-85.750922,38.2488076
180044,PIKEVILLE,911 BYPASS ROAD,KY,41501,-84.2133721,38.0009446
180048,DANVILLE,217 SOUTH THIRD STREET,KY,40422,-85.755194,38.2545147
180051,HOPKINSVILLE,320 WEST 18TH STREET,KY,42240,-84.5125578,39.0681479
180067,LEXINGTON,HOSPITAL ADMINISTRATION,KY,40536,-84.2700179,37.8393332
180088,LOUISVILLE,200 EAST CHESTNUT STREET,KY,40202,-85.75083939999999,38.2477586
180102,PADUCAH,1530 LONE OAK ROAD,KY,42001,-88.6473046,37.0504638
180103,LEXINGTON,1740 NICHOLASVILLE ROAD,KY,40503,-84.5124239,38.0186398
180104,PADUCAH,2501 KENTUCKY AVENUE,KY,42003,-88.6269737,37.074127
180130,LOUISVILLE,4000 KRESGE WAY,KY,40207,-85.6388311,38.2381641
180132,SOMERSET,"305 LANGDON STREET, P O BOX 620",KY,42502,-84.6204075,37.0858988
190002,LAFAYETTE,1214 COOLIDGE AVENUE,LA,70503,-118.4423811,34.03175580000001
190004,THIBODAUX,602 N ACADIA ROAD,LA,70301,-90.80549549999999,29.7810317
190008,HOUMA,8166 MAIN STREET,LA,70360,-118.2738775,33.9654671
190015,HAMMOND,15790 PAUL VEGA MD DRIVE,LA,70403,-90.4582989,30.4675706
190019,ALEXANDRIA,3330 MASONIC DRIVE,LA,71301,-92.4621623,31.2829924
190026,ALEXANDRIA,211 4TH STREET,LA,71301,-118.1978946,34.03461
190027,LAKE CHARLES,524 DR MICHAEL DEBAKEY STREET,LA,70601,-93.2276523,30.2162708
190036,NEW ORLEANS,1516 JEFFERSON HWY,LA,70121,-90.1457593,29.9611483
190039,MARRERO,1101 MEDICAL CENTER BLVD,LA,70072,-90.09440389999999,29.8920731
190040,SLIDELL,1001 GAUSE BLVD,LA,70458,-89.770201,30.2837269
190041,SHREVEPORT,ONE ST MARY PLACE,LA,71101,-93.75013729999999,32.4951688
190045,COVINGTON,1202 S TYLER STREET,LA,70433,-90.11284599999999,30.468666
190046,NEW ORLEANS,1401 FOUCHER STREET,LA,70115,-90.0922539,29.9256409
190060,LAKE CHARLES,1701 OAK PARK BLVD,LA,70601,-118.311259,34.1136507
190064,BATON ROUGE,5000 HENNESSY BLVD,LA,70808,-91.10706789999999,30.403958
190065,BATON ROUGE,3600 FLORIDA STREET,LA,70806,-91.1524214,30.4503866
190102,LAFAYETTE,4801 AMBASSADOR CAFFERY PARKWAY,LA,70508,-92.03698299999999,30.150517
190111,SHREVEPORT,2600 GREENWOOD ROAD,LA,71103,-118.4482288,34.0082907
190125,MONROE,309 JACKSON STREET,LA,71201,-118.2343674,34.0512581
190146,METAIRIE,4200 HOUMA BLVD,LA,70006,-90.1814247,30.0131298
190160,WEST MONROE,503 MCMILLAN ROAD,LA,71291,-92.156097,32.5124179
190177,COVINGTON,95 EAST FAIRWAY CENTER DRIVE,LA,70433,-118.2318289,34.0497745
190205,LAFAYETTE,2810 AMBASSADOR CAFFERY PARKWAY,LA,70506,-92.0772429,30.1979657
190250,LACOMBE,64030 HIGHWAY 434,LA,70445,-89.91563800000002,30.35755559999999
190263,LAFAYETTE,1105 KALISTE SALOOM ROAD,LA,70508,-92.026973,30.173161
200009,PORTLAND,22 BRAMHALL ST,ME,4102,-70.27533319999999,43.6532533
200024,LEWISTON,300 MAIN STREET,ME,4240,-68.31894760000002,47.3548733
200033,BANGOR,"489 STATE ST, PO BOX 404",ME,4401,-68.7525715,44.8073951
210001,HAGERSTOWN,11116 MEDICAL CAMPUS ROAD,MD,21742,-77.6851973,39.6226768
210004,SILVER SPRING,1500 FOREST GLEN ROAD,MD,20910,-77.03533279999999,39.0148667
210005,FREDERICK,400 WEST SEVENTH ST,MD,21701,-77.4151809,39.4225618
210007,TOWSON,7601 OSLER DRIVE,MD,21204,-76.6111596,39.3873256
210008,BALTIMORE,301 ST PAUL PLACE,MD,21202,-76.6130666,39.2929945
210009,BALTIMORE,600 NORTH  WOLFE STREET,MD,21287,-76.5922121,39.2972451
210011,BALTIMORE,WILKENS & CATON AVENUES,MD,21229,-76.6723023,39.2734244
210015,BALTIMORE,9000 FRANKLIN SQUARE DR,MD,21237,-76.4794721,39.35110359999999
210019,SALISBURY,100 E CARROLL AVE,MD,21801,-76.7625491,38.2540932
210022,BETHESDA,8600 OLD GEORGETOWN RD,MD,20814,-77.1104762,38.9974266
210023,ANNAPOLIS,2001 MEDICAL PARKWAY,MD,21401,-76.5341984,38.9901193
210027,CUMBERLAND,12500 WILLOWBROOK ROAD,MD,21502,-78.7328124,39.6483691
210029,BALTIMORE,4940 EASTERN AVENUE,MD,21224,-76.54683829999999,39.29010100000001
210032,ELKTON,106 BOW STREET,MD,21921,-75.832008,39.608588
210033,WESTMINSTER,200 MEMORIAL AVE,MD,21157,-78.7546239,39.6350217
210043,GLEN BURNIE,301 HOSPITAL DR,MD,21061,-76.62241999999999,39.138099
210044,BALTIMORE,6701 NORTH  CHARLES STREET,MD,21204,-76.6247907,39.3909715
210048,COLUMBIA,5755 CEDAR LANE,MD,21044,-76.8848495,39.2138598
210049,BEL AIR,500 UPPER CHESAPEAKE DRIVE,MD,21014,-76.3461222,39.5188422
210056,BALTIMORE,5601 LOCH RAVEN BLVD,MD,21239,-76.5871983,39.3583988
210057,ROCKVILLE,9901 MEDICAL CTR DR,MD,20850,-77.1981673,39.09781359999999
220001,LEOMINSTER,60 HOSPITAL ROAD,MA,1453,-71.3238713,42.203641
220008,ATTLEBORO,211 PARK STREET,MA,2703,-71.2756732,41.94183
220012,HYANNIS,88 LEWIS BAY ROAD,MA,2601,-70.27481809999999,41.6527523
220033,BEVERLY,85 HERRICK STREET,MA,1915,-70.87720929999999,42.5651974
220035,SALEM,81 HIGHLAND AVENUE,MA,1970,-71.0974135,42.3867617
220046,PITTSFIELD,725 NORTH STREET,MA,1201,-73.24922839999999,42.459638
220060,PLYMOUTH,275 SANDWICH STREET,MA,2360,-70.6448693,41.9439042
220063,LOWELL,295 VARNUM AVENUE,MA,1854,-71.3422768,42.647737
220071,BOSTON,55 FRUIT STREET,MA,2114,-71.0688334,42.3631542
220074,FALL RIVER,363 HIGHLAND AVENUE,MA,2720,-71.1177781,42.3951582
220077,SPRINGFIELD,759 CHESTNUT STREET,MA,1199,-72.6037013,42.1216158
220080,METHUEN,70 EAST STREET,MA,1844,-73.2534124,42.4480414
220082,LOWELL,1 HOSPITAL DRIVE,MA,1852,-71.7726778,42.3306122
220086,BOSTON,330 BROOKLINE AVENUE,MA,2215,-71.1052457,42.3396532
220100,SOUTH WEYMOUTH,55 FOGG ROAD,MA,2190,-70.954087,42.1755766
220101,NEWTON,2014 WASHINGTON STREET,MA,2462,-71.0806459,42.3333332
220110,BOSTON,75 FRANCIS STREET,MA,2115,-71.11608780000002,42.3392044
220111,BROCKTON,235 NORTH PEARL STREET,MA,2301,-71.0615518,42.0978285
220116,BOSTON,800 WASHINGTON STREET,MA,2111,-71.06327089999999,42.3498323
220126,NORWOOD,800 WASHINGTON STREET,MA,2062,-71.06327089999999,42.3498323
220135,FALMOUTH,67 & 100 TER HEUN DRIVE,MA,2540,-71.3824374,42.4072107
220163,WORCESTER,55 LAKE AVENUE NORTH,MA,1655,-71.7610607,42.2772122
220171,BURLINGTON,41 & 45 MALL ROAD,MA,1803,-116.8686635,47.9618674
220175,FRAMINGHAM,115 LINCOLN STREET,MA,1701,-71.794904,42.276744
220176,WORCESTER,123 SUMMER STREET,MA,1608,-70.730629,42.0033573
230004,MUSKEGON,1500 E SHERMAN BOULEVARD,MI,49444,-86.20856859999999,43.205683
230017,KALAMAZOO,601 JOHN STREET,MI,49007,-85.5804185,42.2855143
230019,SOUTHFIELD,16001 W NINE MILE RD,MI,48075,-83.2053071,42.4576235
230020,DEARBORN,18101 OAKWOOD BLVD,MI,48124,-83.214,42.2907261
230021,ST JOSEPH,1234 NAPIER AVENUE,MI,49085,-86.4782949,42.08857039999999
230029,PONTIAC,44405 WOODWARD AVE,MI,48341,-83.2760239,42.6142543
230031,PORT HURON,2601 ELECTRIC AVENUE,MI,48060,-82.4333434,42.9561417
230036,ALPENA,1501 W CHISHOLM ST,MI,49707,-83.44938239999999,45.0776347
230038,GRAND RAPIDS,100 MICHIGAN ST NE,MI,49503,-85.66557900000001,42.9679817
230041,BAY CITY,1900 COLUMBUS AVE,MI,48708,-83.8681302,43.588389
230046,ANN ARBOR,"1500 E MEDICAL CENTER DRIVE, SPC 5474",MI,48109,-83.7273519,42.2821207
230047,CLINTON TOWNSHI,15855 NINETEEN MILE RD,MI,48038,-82.9606,42.6149
230054,MARQUETTE,420 W MAGNETIC,MI,49855,-87.3988663,46.5537185
230070,SAGINAW,1447 N HARRISON,MI,48602,-84.8281508,44.0096193
230075,BATTLE CREEK,300 NORTH AVENUE,MI,49017,-85.1781731,42.3311137
230077,SAGINAW,800 S WASHINGTON AVENU,MI,48601,-76.9950644,38.9336418
230089,GROSSE POINTE,468 CADIEUX RD,MI,48230,-82.91436080000001,42.3844636
230092,JACKSON,205 N EAST AVE,MI,49201,-84.3927381,42.25084469999999
230097,TRAVERSE CITY,1105 SIXTH STREET,MI,49684,-86.420334,43.7761224
230104,DETROIT,3990 JOHN R STREET,MI,48201,-83.05682689999999,42.3521965
230105,PETOSKEY,416 CONNABLE AVE,MI,49770,-84.9698306,45.3740876
230117,KALAMAZOO,1521 GULL ROAD,MI,49048,-85.5609004,42.30726430000001
230130,ROYAL OAK,3601 W THIRTEEN MILE RD,MI,48073,-83.1920136,42.5149696
230141,FLINT,401 S BALLENGER HIGHWAY,MI,48532,-83.73259499999999,43.01421000000001
230146,WYANDOTTE,2333 BIDDLE AVE,MI,48192,-83.14826409999999,42.21041049999999
230151,FARMINGTON HILL,28050 GRAND RIVER AVENUE,MI,48336,-83.32389069999999,42.44618089999999
230156,ANN ARBOR,5301 E HURON RIVER DR,MI,48106,-83.6547757,42.265072
230165,DETROIT,22101 MOROSS RD,MI,48236,-82.9143739,42.419825
230167,LANSING,401 W GREENLAWN AVE,MI,48910,-84.554885,42.704172
230195,WARREN,11800 EAST TWELVE MILE ROAD,MI,48093,-83.0048137,42.5057713
230197,GRAND BLANC,ONE GENESYS PARKWAY,MI,48439,-83.6422838,42.8921516
230216,PORT HURON,1221 PINE GROVE AVE,MI,48060,-82.42974459999999,42.9867674
230222,MIDLAND,4000 WELLNESS DRIVE,MI,48670,-84.2608259,43.6355505
230227,MOUNT CLEMENS,1000 HARRINGTON BLVD,MI,48043,-82.8968951,42.5873156
230230,LANSING,1215 E MICHIGAN AVENUE,MI,48912,-85.62113699999999,41.9447282
230236,WYOMING,"5900 BYRON CENTER AVENUE, SW",MI,49519,-85.71864719999999,42.8575109
230244,GARDEN CITY,6245 INKSTER RD,MI,48135,-83.3145991,42.3322116
230254,ROCHESTER,1101 W UNIVERSITY DRIVE,MI,48307,-83.1492553,42.6807334
230269,TROY,44201 DEQUINDRE ROAD,MI,48085,-83.0923913,42.6182555
230277,COMMERCE TOWNSH,ONE WILLIAM CARLS DRIVE,MI,48382,-83.499202,42.592901
240001,ROBBINSDALE,3300 OAKDALE NORTH,MN,55422,-93.32232069999999,45.0138699
240002,DULUTH,407 E 3RD ST,MN,55805,-92.0965971,46.7934861
240010,ROCHESTER,1216 SECOND STREET WEST,MN,55902,-93.63956089999999,44.67044800000001
240036,SAINT CLOUD,1406 6TH AVE NORTH,MN,56303,-93.55889979999999,44.9960977
240047,DULUTH,915 E 1ST ST,MN,55805,-118.2330732,34.0486734
240053,SAINT LOUIS PAR,6500 EXCELSIOR BLVD,MN,55426,-93.3620632,44.9293061
240057,MINNEAPOLIS,800 EAST 28TH STREET,MN,55407,-118.260644,34.018594
240063,SAINT PAUL,45 WEST 10TH STREET,MN,55102,-91.6406544,44.0457709
240078,EDINA,6401 FRANCE AVENUE SOUTH,MN,55435,-93.3267683,44.8863585
240088,WILLMAR,301 BECKER AVE SW,MN,56201,-95.04635479999999,45.1204907
240093,MANKATO,1025 MARSH STREET BOX 8673,MN,56002,-94.6858998,46.729553
240100,BEMIDJI,1300 ANNE ST NW,MN,56601,-94.89974400000001,47.5032424
240106,SAINT PAUL,640 JACKSON STREET,MN,55101,-93.09475499999999,44.9556937
240115,COON RAPIDS,4050 COON RAPIDS BLVD,MN,55433,-93.3694098,45.18284509999999
250001,JACKSON,2500 N STATE ST,MS,39216,-90.17450989999999,32.3292805
250004,TUPELO,830 S GLOSTER,MS,38801,-88.7159832,34.2423449
250009,CORINTH,611 ALCORN DRIVE,MS,38834,-88.56013170000001,34.9355756
250019,GULFPORT,4500 13TH ST-P O BOX 1810,MS,39502,-88.72303029999999,32.3696866
250031,VICKSBURG,2100 HWY 61 N,MS,39183,-90.3772257,34.7066616
250034,OXFORD,2301 SOUTH LAMAR,MS,38655,-89.5199355,34.3482454
250040,PASCAGOULA,2809 DENNY AV,MS,39581,-88.53291279999999,30.3743855
250048,JACKSON,969 LAKELAND DR,MS,39216,-90.16482169999999,32.3321798
250069,MERIDIAN,1314 19TH AVE,MS,39301,-88.6975456,32.3705122
250078,HATTIESBURG,6051 US HIGHWAY 49,MS,39404,-89.32952639999999,31.3185784
250094,HATTIESBURG,5001 W HARDY ST,MS,39402,-89.366704,31.32573
250100,COLUMBUS,2520 5TH ST N,MS,39701,-88.4276379,33.5258204
250102,JACKSON,1225 N STATE ST,MS,39202,-90.17939059999999,32.3149885
250104,MERIDIAN,2124 14 ST,MS,39301,-88.6992739,32.3724894
250141,SOUTHAVEN,7601 SOUTHCREST DR,MS,38671,-89.99696229999999,34.9697503
260001,JOPLIN,2817 ST JOHNS BLVD,MO,64801,-94.5267894,37.0575344
260005,SAINT CHARLES,300 1ST CAPITOL DR,MO,63301,-90.4848006,38.7808292
260006,SAINT JOSEPH,5325 FARAON STREET,MO,64506,-94.77101789999999,39.7732177
260009,SEDALIA,601 E 14TH ST,MO,65302,-94.5763477,39.0970134
260020,SAINT LOUIS,615 NEW BALLAS ROAD,MO,63141,-90.44387599999999,38.667006
260025,HANNIBAL,6000 HOSPITAL DR,MO,63401,-93.20096439999999,36.8304171
260027,KANSAS CITY,2316 E MEYER BLVD,MO,64132,-94.55804359999999,39.0084782
260032,SAINT LOUIS,ONE BARNES-JEWISH HOSPITAL PLAZA,MO,63110,-90.2648301,38.6352536
260040,SPRINGFIELD,3801 SOUTH NATIONAL AVENUE,MO,65807,-93.28035799999999,37.144768
260047,JEFFERSON CITY,1125 MADISON ST,MO,65102,-92.1816174,38.5656995
260065,SPRINGFIELD,1235 E CHEROKEE,MO,65804,-93.2741582,37.1798955
260068,COLUMBIA,1600 E BROADWAY,MO,65201,-92.315626,38.94903
260077,SAINT LOUIS,10010 KENNERLY ROAD,MO,63128,-90.3812913,38.5070359
260085,KANSAS CITY,1000 CARONDELET DR,MO,64114,-94.6048702,38.9340912
260091,RICHMOND HEIGHT,6420 CLAYTON RD,MO,63117,-90.3111919,38.632997
260095,INDEPENDENCE,19600 EAST 39TH STREET,MO,64057,-94.45692059999999,39.0517626
260096,NORTH KANSAS CI,2800 CLAY EDWARDS DRIVE,MO,64116,-94.551452,39.1495404
260104,BRIDGETON,12303 DEPAUL DRIVE,MO,63044,-90.4336618,38.750692
260108,TOWN AND COUNTR,3015 N BALLAS RD,MO,63131,-90.44651999999999,38.6362225
260110,CAPE GIRARDEAU,1701 LACEY ST,MO,63701,-89.5398045,37.3107748
260119,POPLAR BLUFF,2620 N WESTWOOD BLVD,MO,63901,-90.4278078,36.7851063
260137,JOPLIN,1102 WEST 32ND STREET,MO,64804,-94.52684599999999,37.05268770000001
260138,KANSAS CITY,4401 WORNALL ROAD,MO,64111,-94.5904553,39.0476517
260141,COLUMBIA,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",MO,65201,-91.8318334,37.9642529
260176,SAINT LOUIS,2345 DOUGHERTY FERRY ROAD,MO,63122,-90.4520819,38.5849277
260177,LIBERTY,2525 GLENN HENDREN DR,MO,64069,-94.42438949999999,39.2747471
260179,CHESTERFIELD,232 S WOODS MILL RD,MO,63017,-90.5033965,38.6515006
260180,SAINT LOUIS,11133 DUNN ROAD,MO,63136,-90.240253,38.7765906
260183,CAPE GIRARDEAU,211 ST FRANCIS DR,MO,63703,-89.5714474,37.3034048
260186,OSAGE BEACH,54 HOSPITAL DRIVE,MO,65065,-94.5800178,39.3781659
270004,BILLINGS,2800 10TH AVE N,MT,59101,-108.513216,45.7896391
270012,GREAT FALLS,1101 26TH ST S,MT,59405,-111.2608696,47.4917161
270014,MISSOULA,500 W BROADWAY,MT,59806,-97.09589989999999,31.8055467
270049,BILLINGS,1233 N 30TH ST,MT,59107,-108.5192115,45.7933628
270051,KALISPELL,310 SUNNYVIEW LANE,MT,59901,-114.3228052,48.2161252
280003,LINCOLN,1600 SOUTH 48TH ST,NE,68506,-95.98544280000002,41.2439719
280009,KEARNEY,"P O BOX 1990, 10 EAST 31ST ST",NE,68848,-99.0813486,40.706473
280013,OMAHA,987400 NEBRASKA MEDICAL CENTER,NE,68198,-95.97862219999999,41.2549998
280040,OMAHA,8303 DODGE ST,NE,68114,-96.0416436,41.2579686
280060,OMAHA,7500 MERCY RD,NE,68124,-96.03074670000001,41.2393534
280061,SCOTTSBLUFF,4021 AVE B,NE,69361,-103.6647547,41.8869477
280081,OMAHA,6901 NORTH 72ND ST,NE,68122,-96.0213285,41.32182
280125,NORFOLK,2700 WEST NORFOLK AVE,NE,68701,-97.45305460000002,42.0327531
280128,LINCOLN,7500 SOUTH 91ST ST,NE,68526,-96.59331999999999,40.736566
290001,RENO,1155 MILL STREET,NV,89502,-119.7952114,39.52552
290003,LAS VEGAS,3186 S MARYLAND PKWY,NV,89109,-115.1353894,36.1330137
290009,RENO,235 W 6TH ST,NV,89503,-119.8185366,39.5324559
290019,CARSON CITY,1600 MEDICAL PARKWAY,NV,89703,-119.783897,39.2020407
290021,LAS VEGAS,620 SHADOW LANE,NV,89106,-119.2378526,39.5979699
290022,LAS VEGAS,2075 EAST FLAMINGO ROAD,NV,89119,-115.125727,36.113634
290039,LAS VEGAS,3100 N TENAYA WAY,NV,89128,-115.2489061,36.2156427
290041,LAS VEGAS,657 TOWN CENTER DRIVE,NV,89144,-115.3231869,36.1659766
290045,HENDERSON,3001 ST ROSE PARKWAY,NV,89052,-115.1150581,36.0045271
290046,LAS VEGAS,5400 SOUTH RAINBOW BLVD,NV,89118,-115.2406395,36.090114
290053,LAS VEGAS,8280 W WARM SPRINGS ROAD,NV,89113,-115.2721263,36.057322
300001,CONCORD,250 PLEASANT ST,NH,3301,-71.5617779,43.1977499
300003,LEBANON,1 MEDICAL CENTER DRIVE,NH,3756,-72.2732892,43.67544230000001
300005,LACONIA,80 HIGHLAND ST,NH,3246,-70.95004,43.3281949
300011,NASHUA,172 KINSLEY ST,NH,3060,-71.4803099,42.7493836
300012,MANCHESTER,1 ELLIOT WAY,NH,3103,-71.4377832,42.9839902
300023,EXETER,5 ALUMNI DRIVE,NH,3833,-70.9356517,42.9827323
300029,PORTSMOUTH,333 BORTHWICK AVE,NH,3801,-70.79005350000001,43.0647779
300034,MANCHESTER,100 MCGREGOR STREET,NH,3102,-71.47464339999999,42.9912409
310001,HACKENSACK,30 PROSPECT AVE,NJ,7601,-74.0318905,40.9741114
310009,BELLEVILLE,ONE CLARA MAAS DRIVE,NJ,7109,-74.17640159999999,40.7857506
310012,RIDGEWOOD,223 N VAN DIEN AVENUE,NJ,7450,-74.10047399999999,40.98358899999999
310014,CAMDEN,1 COOPER PLAZA,NJ,8103,-75.116804,39.941517
